snapshot_date,mpn,source,status,http_status,match_type,matched_mpn,lead_time_weeks,detail,collected_at
2026-09-07,ESP8266-EVB,digikey,ok,200.0,exact,ESP8266-EVB,5.0,,2026-09-07T12:10:32+00:00
2026-09-07,ESP8266-DEVKITS,digikey,ok,200.0,exact,ESP8266-DEVKITS,8.0,,2026-09-07T12:10:34+00:00
2026-09-07,ESP8266-DEVKITC-02U-F,digikey,ok,200.0,exact,ESP8266-DEVKITC-02U-F,8.0,,2026-09-07T12:10:35+00:00
2026-09-07,MOD-WIFI-ESP8266,digikey,ok,200.0,exact,MOD-WIFI-ESP8266,5.0,,2026-09-07T12:10:36+00:00
2026-09-07,3619,digikey,no_lead_time,200.0,exact,3619,,"product found, ManufacturerLeadWeeks empty",2026-09-07T12:10:37+00:00
2026-09-07,3591,digikey,ok,200.0,exact,3591,4.0,,2026-09-07T12:10:39+00:00
2026-09-07,2680,digikey,no_lead_time,200.0,exact,2680,,"product found, ManufacturerLeadWeeks empty",2026-09-07T12:10:40+00:00
2026-09-07,WRL-13231,digikey,ok,200.0,contains,13231,12.0,,2026-09-07T12:10:42+00:00
2026-09-07,WRL-13711,digikey,ok,200.0,contains,13711,12.0,,2026-09-07T12:10:44+00:00
2026-09-07,KIT-15258,digikey,ok,200.0,contains,15258,12.0,,2026-09-07T12:10:45+00:00
2026-09-07,WRL-13804,digikey,ok,200.0,contains,13804,12.0,,2026-09-07T12:10:46+00:00
2026-09-07,WRL-13287,digikey,ok,200.0,contains,13287,12.0,,2026-09-07T12:10:47+00:00
2026-09-07,SK-4DUINO-24,digikey,ok,200.0,exact,SK-4DUINO-24,6.0,,2026-09-07T12:10:49+00:00
2026-09-07,ESP8266-DEVKITC-02D-F,digikey,ok,200.0,exact,ESP8266-DEVKITC-02D-F,8.0,,2026-09-07T12:10:50+00:00
2026-09-07,83-16992,digikey,ok,200.0,fuzzy,UTPSP1MBLY,10.0,,2026-09-07T12:10:52+00:00
2026-09-07,317060016,digikey,ok,200.0,exact,317060016,4.0,,2026-09-07T12:10:53+00:00
2026-09-07,ESP-LAUNCHER,digikey,ok,200.0,exact,ESP-LAUNCHER,8.0,,2026-09-07T12:10:55+00:00
2026-09-07,102110057,digikey,ok,200.0,exact,102110057,4.0,,2026-09-07T12:10:56+00:00
2026-09-07,102110037,digikey,ok,200.0,exact,102110037,37.0,,2026-09-07T12:10:57+00:00
2026-09-07,ESP8266-EVB-BAT-BOX,digikey,ok,200.0,exact,ESP8266-EVB-BAT-BOX,5.0,,2026-09-07T12:10:58+00:00
2026-09-07,ESP8266-EVB-BAT,digikey,ok,200.0,exact,ESP8266-EVB-BAT,5.0,,2026-09-07T12:11:00+00:00
2026-09-07,110020051,digikey,ok,200.0,exact,110020051,40.0,,2026-09-07T12:11:01+00:00
2026-09-07,ESP8266,digikey,ok,200.0,contains,ESP8266-DEVKITC-02U-F,8.0,,2026-09-07T12:11:03+00:00
2026-09-07,102991024,digikey,ok,200.0,exact,102991024,4.0,,2026-09-07T12:11:04+00:00
2026-09-07,102991310,digikey,ok,200.0,exact,102991310,32.0,,2026-09-07T12:11:05+00:00
2026-09-07,ESP-12F(ESP8266MOD),digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:11:06+00:00
2026-09-07,113990234,digikey,ok,200.0,exact,113990234,4.0,,2026-09-07T12:11:07+00:00
2026-09-07,110020050,digikey,ok,200.0,contains,035110020050,5.0,,2026-09-07T12:11:09+00:00
2026-09-07,2491,digikey,ok,200.0,exact,2491,3.0,,2026-09-07T12:11:11+00:00
2026-09-07,110020052,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:11:12+00:00
2026-09-07,3213,digikey,ok,200.0,exact,3213,3.0,,2026-09-07T12:11:13+00:00
2026-09-07,32420S,digikey,ok,200.0,exact,32420S,18.0,,2026-09-07T12:11:15+00:00
2026-09-07,4065,digikey,ok,200.0,exact,4065,4.0,,2026-09-07T12:11:16+00:00
2026-09-07,DFR0489,digikey,ok,200.0,exact,DFR0489,9.0,,2026-09-07T12:11:19+00:00
2026-09-07,ESP-07S,digikey,ok,200.0,exact,ESP-07S,12.0,,2026-09-07T12:11:21+00:00
2026-09-07,ESP-12S,digikey,ok,200.0,exact,ESP-12S,12.0,,2026-09-07T12:11:22+00:00
2026-09-07,TEL0118,digikey,ok,200.0,exact,TEL0118,9.0,,2026-09-07T12:11:25+00:00
2026-09-07,GEN4-IOD-24T,digikey,ok,200.0,exact,GEN4-IOD-24T,6.0,,2026-09-07T12:11:26+00:00
2026-09-07,2471,digikey,ok,200.0,exact,2471,11.0,,2026-09-07T12:11:28+00:00
2026-09-07,SK-GEN4-IOD-24T,digikey,ok,200.0,exact,SK-GEN4-IOD-24T,6.0,,2026-09-07T12:11:30+00:00
2026-09-07,U114,digikey,ok,200.0,exact,U114,30.0,,2026-09-07T12:11:32+00:00
2026-09-07,GEN4-IOD-32T,digikey,ok,200.0,exact,GEN4-IOD-32T,6.0,,2026-09-07T12:11:33+00:00
2026-09-07,GEN4-IOD-28T,digikey,ok,200.0,exact,GEN4-IOD-28T,6.0,,2026-09-07T12:11:34+00:00
2026-09-07,32420D,digikey,ok,200.0,exact,32420D,18.0,,2026-09-07T12:11:36+00:00
2026-09-07,4DUINO-24,digikey,ok,200.0,exact,4DUINO-24,6.0,,2026-09-07T12:11:37+00:00
2026-09-07,110020049,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:11:40+00:00
2026-09-07,WRL-17146,digikey,ok,200.0,contains,17146,12.0,,2026-09-07T12:11:41+00:00
2026-09-07,110020048,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:11:42+00:00
2026-09-07,105990071,digikey,ok,200.0,exact,105990071,33.0,,2026-09-07T12:11:43+00:00
2026-09-07,ESP32-PICO-V3-ZERO-DEVKIT,digikey,ok,200.0,exact,ESP32-PICO-V3-ZERO-DEVKIT,8.0,,2026-09-07T12:11:45+00:00
2026-09-07,3032,digikey,no_lead_time,200.0,exact,3032,,"product found, ManufacturerLeadWeeks empty",2026-09-07T12:11:46+00:00
2026-09-07,102990944,digikey,ok,200.0,exact,102990944,33.0,,2026-09-07T12:11:48+00:00
2026-09-07,113990816,digikey,ok,200.0,exact,113990816,4.0,,2026-09-07T12:11:49+00:00
2026-09-07,ESP-BAT32,digikey,ok,200.0,exact,ESP-BAT32,8.0,,2026-09-07T12:11:50+00:00
2026-09-07,ESP-BAT8,digikey,ok,200.0,exact,ESP-BAT8,8.0,,2026-09-07T12:11:52+00:00
2026-09-07,MIKROE-1769,digikey,ok,200.0,exact,MIKROE-1769,28.0,,2026-09-07T12:11:53+00:00
2026-09-07,3405,digikey,ok,200.0,exact,3405,4.0,,2026-09-07T12:11:54+00:00
2026-09-07,ESP-07,digikey,ok,200.0,contains,PFC0812DE-SP07,40.0,,2026-09-07T12:11:55+00:00
2026-09-07,ESP-12E,digikey,ok,200.0,fuzzy,SP029,5.0,,2026-09-07T12:11:57+00:00
2026-09-07,ESP-01S,digikey,ok,200.0,fuzzy,26580,4.0,,2026-09-07T12:11:58+00:00
2026-09-07,ESP-12F,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:11:59+00:00
2026-09-07,ESP-WROOM-02,digikey,ok,200.0,contains,ESP-WROOM-02U-N4,8.0,,2026-09-07T12:12:01+00:00
2026-09-07,ESP8266 ESP-05,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:12:02+00:00
2026-09-07,ESP8266 ESP-01S,digikey,ok,200.0,fuzzy,26580,4.0,,2026-09-07T12:12:03+00:00
2026-09-07,ESP8266 ESP-WROOM-32,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:12:06+00:00
2026-09-07,CW01,digikey,ok,200.0,contains,CW010100K0JE12,17.0,,2026-09-07T12:12:08+00:00
2026-09-07,2471 HUZZAH,digikey,ok,200.0,contains,2471,4.0,,2026-09-07T12:12:09+00:00
2026-09-07,WRL-13794,digikey,ok,200.0,contains,13794,6.0,,2026-09-07T12:12:10+00:00
2026-09-07,2282,digikey,ok,200.0,exact,2282,4.0,,2026-09-07T12:12:12+00:00
2026-09-07,113020010,digikey,ok,200.0,exact,113020010,2.0,,2026-09-07T12:12:13+00:00
2026-09-07,317060015,digikey,ok,200.0,exact,317060015,4.0,,2026-09-07T12:12:15+00:00
2026-09-07,KIT-15259,digikey,ok,200.0,contains,15259,12.0,,2026-09-07T12:12:16+00:00
2026-09-07,317060019,digikey,ok,200.0,exact,317060019,21.0,,2026-09-07T12:12:17+00:00
2026-09-07,WPB107,digikey,no_lead_time,200.0,exact,WPB107,,"product found, ManufacturerLeadWeeks empty",2026-09-07T12:12:18+00:00
2026-09-07,VMA107,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:12:20+00:00
2026-09-07,113990105,digikey,ok,200.0,exact,113990105,5.0,,2026-09-07T12:12:21+00:00
2026-09-07,83-16993,digikey,ok,200.0,fuzzy,UTPSP1MBUY,10.0,,2026-09-07T12:12:23+00:00
2026-09-07,1818207,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:12:24+00:00
2026-09-07,PIS-1035,digikey,ok,200.0,exact,PIS-1035,6.0,,2026-09-07T12:12:25+00:00
2026-09-07,A000135,digikey,ok,200.0,exact,A000135,8.0,,2026-09-07T12:12:27+00:00
2026-09-07,PIM145,digikey,ok,200.0,exact,PIM145,4.0,,2026-09-07T12:12:28+00:00
2026-09-07,MOD-WIFI-ESP8266-BOXED,digikey,ok,200.0,exact,MOD-WIFI-ESP8266-BOXED,5.0,,2026-09-07T12:12:30+00:00
2026-09-07,3210,digikey,ok,200.0,exact,3210,3.0,,2026-09-07T12:12:31+00:00
2026-09-07,CW02,digikey,ok,200.0,contains,CRCW02010000Z0ED,23.0,,2026-09-07T12:12:33+00:00
2026-09-07,ESP-WROOM-S2,digikey,ok,200.0,exact,ESP-WROOM-S2,8.0,,2026-09-07T12:12:34+00:00
2026-09-07,KIT-14682,digikey,ok,200.0,contains,14682,12.0,,2026-09-07T12:12:36+00:00
2026-09-07,SRCI024-EVB-1,digikey,ok,200.0,exact,SRCI024-EVB-1,4.0,,2026-09-07T12:12:37+00:00
2026-09-07,ESP32-VAQUITA-DSPG,digikey,ok,200.0,exact,ESP32-VAQUITA-DSPG,8.0,,2026-09-07T12:12:38+00:00
2026-09-07,ESP8266MOD,digikey,ok,200.0,fuzzy,SP029,5.0,,2026-09-07T12:12:39+00:00
2026-09-07,ESP32-C6-DEVKITC-1-N8,digikey,ok,200.0,exact,ESP32-C6-DEVKITC-1-N8,12.0,,2026-09-07T12:12:41+00:00
2026-09-07,ESP32-C6-DEVKITM-1-N4,digikey,ok,200.0,exact,ESP32-C6-DEVKITM-1-N4,12.0,,2026-09-07T12:12:42+00:00
2026-09-07,ESP32-S3-DEVKITC-1-N8R8,digikey,ok,200.0,exact,ESP32-S3-DEVKITC-1-N8R8,8.0,,2026-09-07T12:12:43+00:00
2026-09-07,ESP THREAD BR-ZIGBEE GW,digikey,ok,200.0,exact,ESP THREAD BR-ZIGBEE GW,8.0,,2026-09-07T12:12:45+00:00
2026-09-07,ESP32-D0WD-V3,digikey,ok,200.0,exact,ESP32-D0WD-V3,4.0,,2026-09-07T12:12:46+00:00
2026-09-07,ESP32-DEVKITC-VE,digikey,ok,200.0,exact,ESP32-DEVKITC-VE,8.0,,2026-09-07T12:12:48+00:00
2026-09-07,ESP32-H2-DEVKITM-1-N4,digikey,ok,200.0,exact,ESP32-H2-DEVKITM-1-N4,8.0,,2026-09-07T12:12:49+00:00
2026-09-07,ESP32-WROOM-32UE-N4,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N4,8.0,,2026-09-07T12:12:50+00:00
2026-09-07,ESP32-DEVKITC-32E,digikey,ok,200.0,exact,ESP32-DEVKITC-32E,8.0,,2026-09-07T12:12:52+00:00
2026-09-07,ESP32-C3-DEVKIT-RUST-1,digikey,ok,200.0,exact,ESP32-C3-DEVKIT-RUST-1,8.0,,2026-09-07T12:12:53+00:00
2026-09-07,ESP32-DEVKITM-1,digikey,ok,200.0,exact,ESP32-DEVKITM-1,8.0,,2026-09-07T12:12:55+00:00
2026-09-07,ESP32-DEVKITC-VIE,digikey,ok,200.0,exact,ESP32-DEVKITC-VIE,8.0,,2026-09-07T12:12:56+00:00
2026-09-07,ESP32-S3-EYE,digikey,ok,200.0,exact,ESP32-S3-EYE,4.0,,2026-09-07T12:12:57+00:00
2026-09-07,ESP32-S3-DEVKITM-1-N8,digikey,ok,200.0,exact,ESP32-S3-DEVKITM-1-N8,8.0,,2026-09-07T12:12:59+00:00
2026-09-07,ESP32-PICO-V3,digikey,ok,200.0,exact,ESP32-PICO-V3,8.0,,2026-09-07T12:13:00+00:00
2026-09-07,ESP32-S3-WROOM-1-N8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N8,8.0,,2026-09-07T12:13:02+00:00
2026-09-07,ESP32-C3-WROOM-02-N4,digikey,ok,200.0,exact,ESP32-C3-WROOM-02-N4,8.0,,2026-09-07T12:13:03+00:00
2026-09-07,ESP32-S2,digikey,ok,200.0,exact,ESP32-S2,6.0,,2026-09-07T12:13:04+00:00
2026-09-07,ESP32-WROVER-E-N16R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N16R8,8.0,,2026-09-07T12:13:06+00:00
2026-09-07,ESP32-WROVER-E-N8R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N8R8,8.0,,2026-09-07T12:13:07+00:00
2026-09-07,ESP32-C3-MINI-1-H4,digikey,ok,200.0,exact,ESP32-C3-MINI-1-H4,8.0,,2026-09-07T12:13:08+00:00
2026-09-07,ESP32-C6-MINI-1-N4,digikey,ok,200.0,exact,ESP32-C6-MINI-1-N4,8.0,,2026-09-07T12:13:10+00:00
2026-09-07,ESP32-WROOM-32E-N8,digikey,ok,200.0,exact,ESP32-WROOM-32E-N8,8.0,,2026-09-07T12:13:11+00:00
2026-09-07,ESP32-S3-WROOM-1-N16R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N16R8,8.0,,2026-09-07T12:13:12+00:00
2026-09-07,ESP32-S3-MINI-1-N8,digikey,ok,200.0,exact,ESP32-S3-MINI-1-N8,8.0,,2026-09-07T12:13:13+00:00
2026-09-07,ESP32-WROOM-32UE-N16,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N16,8.0,,2026-09-07T12:13:15+00:00
2026-09-07,ESP32-C3,digikey,ok,200.0,exact,ESP32-C3,6.0,,2026-09-07T12:13:16+00:00
2026-09-07,ESP32-WROOM-32E-N4,digikey,ok,200.0,exact,ESP32-WROOM-32E-N4,8.0,,2026-09-07T12:13:17+00:00
2026-09-07,ESP32-C6-WROOM-1-N4,digikey,ok,200.0,exact,ESP32-C6-WROOM-1-N4,8.0,,2026-09-07T12:13:18+00:00
2026-09-07,ESP-WROOM-02D-N4,digikey,ok,200.0,exact,ESP-WROOM-02D-N4,8.0,,2026-09-07T12:13:19+00:00
2026-09-07,ESP-WROOM-02D-N2,digikey,ok,200.0,exact,ESP-WROOM-02D-N2,8.0,,2026-09-07T12:13:21+00:00
2026-09-07,ESP32-WROOM-32UE-N8,digikey,ok,200.0,exact,ESP32-WROOM-32UE-N8,8.0,,2026-09-07T12:13:24+00:00
2026-09-07,ESP32-WROVER-IE-N16R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N16R8,8.0,,2026-09-07T12:13:25+00:00
2026-09-07,ESP32-S3-WROOM-1-N16,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N16,8.0,,2026-09-07T12:13:27+00:00
2026-09-07,ESP32-S3-WROOM-1-N8R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1-N8R8,8.0,,2026-09-07T12:13:28+00:00
2026-09-07,ESP32-PICO-D4,digikey,ok,200.0,exact,ESP32-PICO-D4,8.0,,2026-09-07T12:13:30+00:00
2026-09-07,ESP8285N08,digikey,ok,200.0,exact,ESP8285N08,4.0,,2026-09-07T12:13:31+00:00
2026-09-07,ESP32-S3R8,digikey,ok,200.0,exact,ESP32-S3R8,6.0,,2026-09-07T12:13:32+00:00
2026-09-07,ESP32-WROVER-IE-N4R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N4R8,8.0,,2026-09-07T12:13:34+00:00
2026-09-07,ESP-WROOM-02U-N2,digikey,ok,200.0,exact,ESP-WROOM-02U-N2,8.0,,2026-09-07T12:13:35+00:00
2026-09-07,ESP32-WROVER-E-N4R8,digikey,ok,200.0,exact,ESP32-WROVER-E-N4R8,8.0,,2026-09-07T12:13:36+00:00
2026-09-07,ESP32-WROVER-IE-N8R8,digikey,ok,200.0,exact,ESP32-WROVER-IE-N8R8,8.0,,2026-09-07T12:13:37+00:00
2026-09-07,ESP32-C3-MINI-1-N4,digikey,ok,200.0,exact,ESP32-C3-MINI-1-N4,8.0,,2026-09-07T12:13:39+00:00
2026-09-07,ESP32-S3-BOX-3,digikey,ok,200.0,exact,ESP32-S3-BOX-3,8.0,,2026-09-07T12:13:40+00:00
2026-09-07,ESP32-S3-WROOM-1U-N16R8,digikey,ok,200.0,exact,ESP32-S3-WROOM-1U-N16R8,8.0,,2026-09-07T12:13:42+00:00
2026-09-07,ESP32-S3FN8,digikey,ok,200.0,exact,ESP32-S3FN8,8.0,,2026-09-07T12:13:43+00:00
2026-09-07,ESP32-S2-MINI-1U-N4,digikey,ok,200.0,exact,ESP32-S2-MINI-1U-N4,8.0,,2026-09-07T12:13:44+00:00
2026-09-07,ESP32-PICO-MINI-02-N8R2,digikey,ok,200.0,exact,ESP32-PICO-MINI-02-N8R2,12.0,,2026-09-07T12:13:46+00:00
2026-09-07,ESP32-S3-WROOM-1U-N4,digikey,ok,200.0,exact,ESP32-S3-WROOM-1U-N4,8.0,,2026-09-07T12:13:47+00:00
2026-09-07,GD25LQ32DNIGR,digikey,ok,200.0,exact,GD25LQ32DNIGR,10.0,,2026-09-07T12:13:49+00:00
2026-09-07,GD25D05CTIGR,digikey,ok,200.0,exact,GD25D05CTIGR,10.0,,2026-09-07T12:13:50+00:00
2026-09-07,GD32F130G4U6TR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:13:51+00:00
2026-09-07,GD25Q16CSFGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:13:52+00:00
2026-09-07,GD25Q256DFIG,digikey,ok,200.0,contains,GD25Q256DFIGR,12.0,,2026-09-07T12:13:53+00:00
2026-09-07,MLG0603P43NHT000,digikey,ok,200.0,exact,MLG0603P43NHT000,12.0,,2026-09-07T12:13:55+00:00
2026-09-07,GD25Q128ESIGR,digikey,ok,200.0,exact,GD25Q128ESIGR,52.0,,2026-09-07T12:13:56+00:00
2026-09-07,GD25Q64CSIGR,digikey,ok,200.0,exact,GD25Q64CSIGR,16.0,,2026-09-07T12:13:58+00:00
2026-09-07,GD25LQ32CSIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:01+00:00
2026-09-07,GD25LQ40BTIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:02+00:00
2026-09-07,GD25Q256CFIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:03+00:00
2026-09-07,GD32F350C8T6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:04+00:00
2026-09-07,GD32F107ZGT6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:06+00:00
2026-09-07,GD55X01GEBIRY,digikey,ok,200.0,exact,GD55X01GEBIRY,52.0,,2026-09-07T12:14:07+00:00
2026-09-07,GD25Q32CWIGR,digikey,ok,200.0,exact,GD25Q32CWIGR,16.0,,2026-09-07T12:14:08+00:00
2026-09-07,GD25Q80CTIGR,digikey,ok,200.0,exact,GD25Q80CTIGR,16.0,,2026-09-07T12:14:09+00:00
2026-09-07,GD25LE32DLIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:10+00:00
2026-09-07,GD5F1GQ4UBYIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:11+00:00
2026-09-07,GD32F450VKT6,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:13+00:00
2026-09-07,GD25D10BUIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:14+00:00
2026-09-07,GD25D10CTIGR,digikey,ok,200.0,exact,GD25D10CTIGR,10.0,,2026-09-07T12:14:15+00:00
2026-09-07,GD25Q40CTIGR,digikey,ok,200.0,exact,GD25Q40CTIGR,16.0,,2026-09-07T12:14:17+00:00
2026-09-07,GD25Q20CTIGR,digikey,ok,200.0,exact,GD25Q20CTIGR,16.0,,2026-09-07T12:14:19+00:00
2026-09-07,GD25Q16CSIGR,digikey,ok,200.0,exact,GD25Q16CSIGR,16.0,,2026-09-07T12:14:21+00:00
2026-09-07,GD25Q127CYIGR,digikey,ok,200.0,exact,GD25Q127CYIGR,10.0,,2026-09-07T12:14:22+00:00
2026-09-07,GD25Q32CSIGR,digikey,ok,200.0,exact,GD25Q32CSIGR,16.0,,2026-09-07T12:14:23+00:00
2026-09-07,GD25Q20CEIGR,digikey,ok,200.0,exact,GD25Q20CEIGR,16.0,,2026-09-07T12:14:25+00:00
2026-09-07,GD25Q16ESIGR,digikey,ok,200.0,exact,GD25Q16ESIGR,14.0,,2026-09-07T12:14:26+00:00
2026-09-07,GD25Q64ESIGR,digikey,ok,200.0,exact,GD25Q64ESIGR,14.0,,2026-09-07T12:14:28+00:00
2026-09-07,GD25LQ16ESIGR,digikey,ok,200.0,exact,GD25LQ16ESIGR,14.0,,2026-09-07T12:14:29+00:00
2026-09-07,GD25Q80ESIGR,digikey,ok,200.0,exact,GD25Q80ESIGR,14.0,,2026-09-07T12:14:31+00:00
2026-09-07,GD25LQ128ESIGR,digikey,ok,200.0,exact,GD25LQ128ESIGR,52.0,,2026-09-07T12:14:32+00:00
2026-09-07,GD25WQ128ESIGR,digikey,ok,200.0,exact,GD25WQ128ESIGR,52.0,,2026-09-07T12:14:33+00:00
2026-09-07,GD25Q32ESIGR,digikey,ok,200.0,exact,GD25Q32ESIGR,14.0,,2026-09-07T12:14:35+00:00
2026-09-07,GD25Q80CNIGR,digikey,no_match,200.0,,,,catalog returned 0 products,2026-09-07T12:14:37+00:00
2026-09-07,GD25B512MEYIGR,digikey,ok,200.0,exact,GD25B512MEYIGR,52.0,,2026-09-07T12:14:38+00:00
2026-09-07,GD25WQ16ESIGR,digikey,ok,200.0,exact,GD25WQ16ESIGR,14.0,,2026-09-07T12:14:40+00:00
2026-09-07,GD25Q256EWIGR,digikey,ok,200.0,exact,GD25Q256EWIGR,52.0,,2026-09-07T12:14:41+00:00
2026-09-07,GD25Q20ETIGR,digikey,ok,200.0,exact,GD25Q20ETIGR,14.0,,2026-09-07T12:14:44+00:00
2026-09-07,GD25D10CKIGR,digikey,ok,200.0,exact,GD25D10CKIGR,8.0,,2026-09-07T12:14:45+00:00
2026-09-07,GD25WQ64ENIGR,digikey,ok,200.0,exact,GD25WQ64ENIGR,14.0,,2026-09-07T12:14:46+00:00
2026-09-07,GD25Q16ETIGR,digikey,ok,200.0,exact,GD25Q16ETIGR,14.0,,2026-09-07T12:14:47+00:00
2026-09-07,GD25Q32CNIGR,digikey,ok,200.0,exact,GD25Q32CNIGR,16.0,,2026-09-07T12:14:49+00:00
2026-09-07,GD25B64EWIGR,digikey,ok,200.0,exact,GD25B64EWIGR,14.0,,2026-09-07T12:14:50+00:00
2026-09-07,GD25Q20ESIGR,digikey,ok,200.0,exact,GD25Q20ESIGR,8.0,,2026-09-07T12:14:51+00:00
2026-09-07,GD25Q128EFIRR,digikey,ok,200.0,exact,GD25Q128EFIRR,52.0,,2026-09-07T12:14:53+00:00
2026-09-07,GD25WQ64EQIGR,digikey,ok,200.0,exact,GD25WQ64EQIGR,14.0,,2026-09-07T12:14:54+00:00
2026-09-07,GD25LQ80ETIGR,digikey,ok,200.0,exact,GD25LQ80ETIGR,14.0,,2026-09-07T12:14:55+00:00
2026-09-07,GD25F128FS2GR,digikey,ok,200.0,exact,GD25F128FS2GR,52.0,,2026-09-07T12:14:56+00:00
2026-09-07,RF430FRL152HEVM,digikey,ok,200.0,exact,RF430FRL152HEVM,12.0,,2026-09-07T12:14:57+00:00
2026-09-07,INA223EVM,digikey,ok,200.0,exact,INA223EVM,12.0,,2026-09-07T12:15:00+00:00
2026-09-07,DRV8860EVM,digikey,ok,200.0,exact,DRV8860EVM,12.0,,2026-09-07T12:15:01+00:00
2026-09-07,UCD3138064EVM-166,digikey,ok,200.0,exact,UCD3138064EVM-166,12.0,,2026-09-07T12:15:02+00:00
2026-09-07,TPS386000EVM-736,digikey,ok,200.0,exact,TPS386000EVM-736,12.0,,2026-09-07T12:15:04+00:00
2026-09-07,TMP107EVM,digikey,ok,200.0,exact,TMP107EVM,12.0,,2026-09-07T12:15:06+00:00
2026-09-07,INA230EVM,digikey,ok,200.0,exact,INA230EVM,12.0,,2026-09-07T12:15:07+00:00
2026-09-07,TMP112EVM,digikey,ok,200.0,exact,TMP112EVM,12.0,,2026-09-07T12:15:08+00:00
2026-09-07,TPS54240EVM-605,digikey,ok,200.0,exact,TPS54240EVM-605,12.0,,2026-09-07T12:15:10+00:00
2026-09-07,DRV10963AEVM,digikey,ok,200.0,exact,DRV10963AEVM,12.0,,2026-09-07T12:15:11+00:00
2026-09-07,DRV8303EVM,digikey,ok,200.0,exact,DRV8303EVM,12.0,,2026-09-07T12:15:12+00:00
2026-09-07,LMR14030SEVM,digikey,ok,200.0,exact,LMR14030SEVM,12.0,,2026-09-07T12:15:13+00:00
2026-09-07,SN74LS393N,digikey,ok,200.0,exact,SN74LS393N,9.0,,2026-09-07T12:15:15+00:00
2026-09-07,CC2500EMK,digikey,ok,200.0,exact,CC2500EMK,12.0,,2026-09-07T12:15:16+00:00
2026-09-07,DRV8885EVM,digikey,ok,200.0,exact,DRV8885EVM,12.0,,2026-09-07T12:15:17+00:00
2026-09-07,DRV8412DDWEVM,digikey,ok,200.0,exact,DRV8412DDWEVM,12.0,,2026-09-07T12:15:19+00:00
2026-09-07,CD74HCT4511E,digikey,ok,200.0,exact,CD74HCT4511E,9.0,,2026-09-07T12:15:21+00:00
2026-09-07,CC1190RGVT,digikey,ok,200.0,exact,CC1190RGVT,16.0,,2026-09-07T12:15:22+00:00
2026-09-07,TPS61032EVM-208,digikey,ok,200.0,exact,TPS61032EVM-208,12.0,,2026-09-07T12:15:23+00:00
2026-09-07,BT-MSPAUDSOURCE,digikey,ok,200.0,exact,BT-MSPAUDSOURCE,99.0,,2026-09-07T12:15:25+00:00
2026-09-07,CC2530EMK,digikey,ok,200.0,exact,CC2530EMK,12.0,,2026-09-07T12:15:26+00:00
2026-09-07,TSC2046EIPW,digikey,ok,200.0,exact,TSC2046EIPW,9.0,,2026-09-07T12:15:28+00:00
2026-09-07,DRV8841EVM,digikey,ok,200.0,exact,DRV8841EVM,12.0,,2026-09-07T12:15:29+00:00
2026-09-07,DRV8842EVM,digikey,ok,200.0,exact,DRV8842EVM,12.0,,2026-09-07T12:15:31+00:00
2026-09-07,LM317DCY,digikey,ok,200.0,exact,LM317DCY,9.0,,2026-09-07T12:15:32+00:00
2026-09-07,CD74HC237E,digikey,ok,200.0,exact,CD74HC237E,9.0,,2026-09-07T12:15:33+00:00
2026-09-07,TPS767D325PWP,digikey,ok,200.0,exact,TPS767D325PWP,26.0,,2026-09-07T12:15:35+00:00
2026-09-07,UCC28950PW,digikey,ok,200.0,exact,UCC28950PW,16.0,,2026-09-07T12:15:38+00:00
